MO;DY;HR;sinα;Ho
9;13;13;0,606;1148,15
9;13;14;0,527;990,39
9;13;15;0,414;767,29
9;13;16;0,276;494,05
9;13;17;0,121;189,29
9;13;18;0,000;0,00
9;13;19;0,000;0,00
9;13;20;0,000;0,00
9;13;21;0,000;0,00
9;13;22;0,000;0,00
9;13;23;0,000;0,00
9;14;0;0,000;0,00
9;14;1;0,000;0,00
9;14;2;0,000;0,00
9;14;3;0,000;0,00
9;14;4;0,000;0,00
9;14;5;0,000;0,00
9;14;6;0,116;185,27
9;14;7;0,270;490,30
9;14;8;0,408;763,78
9;14;9;0,521;987,08
9;14;10;0,601;1144,98
9;14;11;0,642;1226,71
9;14;12;0,642;1226,71
9;14;13;0,601;1144,98
9;14;14;0,521;987,08
9;14;15;0,408;763,78
9;14;16;0,270;490,30
9;14;17;0,116;185,27
9;14;18;0,000;0,00
9;14;19;0,000;0,00
9;14;20;0,000;0,00
9;14;21;0,000;0,00
9;14;22;0,000;0,00
9;14;23;0,000;0,00
9;15;0;0,000;0,00
9;15;1;0,000;0,00
9;15;2;0,000;0,00
9;15;3;0,000;0,00
9;15;4;0,000;0,00
9;15;5;0,000;0,00
9;15;6;0,110;181,22
9;15;7;0,265;486,51
9;15;8;0,403;760,22
9;15;9;0,516;983,71
9;15;10;0,596;1141,74
9;15;11;0,637;1223,54
9;15;12;0,637;1223,54
9;15;13;0,596;1141,74
9;15;14;0,516;983,71
9;15;15;0,403;760,22
9;15;16;0,265;486,51
9;15;17;0,110;181,22
9;15;18;0,000;0,00
9;15;19;0,000;0,00
9;15;20;0,000;0,00
9;15;21;0,000;0,00
9;15;22;0,000;0,00
9;15;23;0,000;0,00
9;16;0;0,000;0,00
9;16;1;0,000;0,00
9;16;2;0,000;0,00
9;16;3;0,000;0,00
9;16;4;0,000;0,00
9;16;5;0,000;0,00
9;16;6;0,105;177,15
9;16;7;0,259;482,68
9;16;8;0,397;756,62
9;16;9;0,510;980,29
9;16;10;0,590;1138,44
9;16;11;0,632;1220,31
9;16;12;0,632;1220,31
9;16;13;0,590;1138,44
9;16;14;0,510;980,29
9;16;15;0,397;756,62
9;16;16;0,259;482,68
9;16;17;0,105;177,15
9;16;18;0,000;0,00
9;16;19;0,000;0,00
9;16;20;0,000;0,00
9;16;21;0,000;0,00
9;16;22;0,000;0,00
9;16;23;0,000;0,00
9;17;0;0,000;0,00
9;17;1;0,000;0,00
9;17;2;0,000;0,00
9;17;3;0,000;0,00
9;17;4;0,000;0,00
9;17;5;0,000;0,00
9;17;6;0,099;173,06
9;17;7;0,254;478,83
9;17;8;0,392;752,97
9;17;9;0,505;976,80
9;17;10;0,585;1135,08
9;17;11;0,626;1217,01
9;17;12;0,626;1217,01
9;17;13;0,585;1135,08
9;17;14;0,505;976,80
9;17;15;0,392;752,97
9;17;16;0,254;478,83
9;17;17;0,099;173,06
9;17;18;0,000;0,00
9;17;19;0,000;0,00
9;17;20;0,000;0,00
9;17;21;0,000;0,00
9;17;22;0,000;0,00
9;17;23;0,000;0,00
9;18;0;0,000;0,00
9;18;1;0,000;0,00
9;18;2;0,000;0,00
9;18;3;0,000;0,00
9;18;4;0,000;0,00
9;18;5;0,000;0,00
9;18;6;0,094;168,96
9;18;7;0,248;474,94
9;18;8;0,386;749,27
9;18;9;0,499;973,27
9;18;10;0,579;1131,65
9;18;11;0,621;1213,64
9;18;12;0,621;1213,64
9;18;13;0,579;1131,65
9;18;14;0,499;973,27
9;18;15;0,386;749,27
9;18;16;0,248;474,94
9;18;17;0,094;168,96
9;18;18;0,000;0,00
9;18;19;0,000;0,00
9;18;20;0,000;0,00
9;18;21;0,000;0,00
9;18;22;0,000;0,00
9;18;23;0,000;0,00
9;19;0;0,000;0,00
9;19;1;0,000;0,00
9;19;2;0,000;0,00
9;19;3;0,000;0,00
9;19;4;0,000;0,00
9;19;5;0,000;0,00
9;19;6;0,088;164,84
9;19;7;0,243;471,02
9;19;8;0,381;745,54
9;19;9;0,494;969,68
9;19;10;0,574;1128,17
9;19;11;0,615;1210,21
9;19;12;0,615;1210,21
9;19;13;0,574;1128,17
9;19;14;0,494;969,68
9;19;15;0,381;745,54
9;19;16;0,243;471,02
9;19;17;0,088;164,84
9;19;18;0,000;0,00
9;19;19;0,000;0,00
9;19;20;0,000;0,00
9;19;21;0,000;0,00
9;19;22;0,000;0,00
9;19;23;0,000;0,00
9;20;0;0,000;0,00
9;20;1;0,000;0,00
9;20;2;0,000;0,00
9;20;3;0,000;0,00
9;20;4;0,000;0,00
9;20;5;0,000;0,00
9;20;6;0,083;160,71
9;20;7;0,237;467,07
9;20;8;0,375;741,76
9;20;9;0,488;966,04
9;20;10;0,568;1124,62
9;20;11;0,610;1206,71
9;20;12;0,610;1206,71
9;20;13;0,568;1124,62
9;20;14;0,488;966,04
9;20;15;0,375;741,76
9;20;16;0,237;467,07
9;20;17;0,083;160,71
9;20;18;0,000;0,00
9;20;19;0,000;0,00
9;20;20;0,000;0,00
9;20;21;0,000;0,00
9;20;22;0,000;0,00
9;20;23;0,000;0,00
9;21;0;0,000;0,00
9;21;1;0,000;0,00
9;21;2;0,000;0,00
9;21;3;0,000;0,00
9;21;4;0,000;0,00
9;21;5;0,000;0,00
9;21;6;0,077;156,56
9;21;7;0,231;463,10
9;21;8;0,370;737,94
9;21;9;0,483;962,34
9;21;10;0,563;1121,02
9;21;11;0,604;1203,16
9;21;12;0,604;1203,16
9;21;13;0,563;1121,02
9;21;14;0,483;962,34
9;21;15;0,370;737,94
9;21;16;0,231;463,10
9;21;17;0,077;156,56
9;21;18;0,000;0,00
9;21;19;0,000;0,00
9;21;20;0,000;0,00
9;21;21;0,000;0,00
9;21;22;0,000;0,00
9;21;23;0,000;0,00
9;22;0;0,000;0,00
9;22;1;0,000;0,00
9;22;2;0,000;0,00
9;22;3;0,000;0,00
9;22;4;0,000;0,00
9;22;5;0,000;0,00
9;22;6;0,072;152,40
9;22;7;0,226;459,10
9;22;8;0,364;734,08
9;22;9;0,477;958,60
9;22;10;0,557;1117,36
9;22;11;0,598;1199,54
9;22;12;0,598;1199,54
9;22;13;0,557;1117,36
9;22;14;0,477;958,60
9;22;15;0,364;734,08
9;22;16;0,226;459,10
9;22;17;0,072;152,40
9;22;18;0,000;0,00
9;22;19;0,000;0,00
9;22;20;0,000;0,00
9;22;21;0,000;0,00
9;22;22;0,000;0,00
9;22;23;0,000;0,00
9;23;0;0,000;0,00
9;23;1;0,000;0,00
9;23;2;0,000;0,00
9;23;3;0,000;0,00
9;23;4;0,000;0,00
9;23;5;0,000;0,00
9;23;6;0,066;148,23
9;23;7;0,220;455,07
9;23;8;0,359;730,18
9;23;9;0,472;954,80
9;23;10;0,551;1113,64
9;23;11;0,593;1195,85
9;23;12;0,593;1195,85
9;23;13;0,551;1113,64
9;23;14;0,472;954,80
9;23;15;0,359;730,18
9;23;16;0,220;455,07
9;23;17;0,066;148,23
9;23;18;0,000;0,00
9;23;19;0,000;0,00
9;23;20;0,000;0,00
9;23;21;0,000;0,00
9;23;22;0,000;0,00
9;23;23;0,000;0,00
9;24;0;0,000;0,00
9;24;1;0,000;0,00
9;24;2;0,000;0,00
9;24;3;0,000;0,00
9;24;4;0,000;0,00
9;24;5;0,000;0,00
9;24;6;0,060;144,05
9;24;7;0,215;451,02
9;24;8;0,353;726,24
9;24;9;0,466;950,96
9;24;10;0,546;1109,86
9;24;11;0,587;1192,11
9;24;12;0,587;1192,11
9;24;13;0,546;1109,86
9;24;14;0,466;950,96
9;24;15;0,353;726,24
9;24;16;0,215;451,02
9;24;17;0,060;144,05
9;24;18;0,000;0,00
9;24;19;0,000;0,00
9;24;20;0,000;0,00
9;24;21;0,000;0,00
9;24;22;0,000;0,00
9;24;23;0,000;0,00
9;25;0;0,000;0,00
9;25;1;0,000;0,00
9;25;2;0,000;0,00
9;25;3;0,000;0,00
9;25;4;0,000;0,00
9;25;5;0,000;0,00
9;25;6;0,055;139,87
9;25;7;0,209;446,95
9;25;8;0,347;722,27
9;25;9;0,460;947,07
9;25;10;0,540;1106,03
9;25;11;0,581;1188,31
9;25;12;0,581;1188,31
9;25;13;0,540;1106,03
9;25;14;0,460;947,07
9;25;15;0,347;722,27
9;25;16;0,209;446,95
9;25;17;0,055;139,87
9;25;18;0,000;0,00
9;25;19;0,000;0,00
9;25;20;0,000;0,00
9;25;21;0,000;0,00
9;25;22;0,000;0,00
9;25;23;0,000;0,00
9;26;0;0,000;0,00
9;26;1;0,000;0,00
9;26;2;0,000;0,00
9;26;3;0,000;0,00
9;26;4;0,000;0,00
9;26;5;0,000;0,00
9;26;6;0,049;135,68
9;26;7;0,203;442,86
9;26;8;0,342;718,27
9;26;9;0,455;943,14
9;26;10;0,534;1102,15
9;26;11;0,576;1184,46
9;26;12;0,576;1184,46
9;26;13;0,534;1102,15
9;26;14;0,455;943,14
9;26;15;0,342;718,27
9;26;16;0,203;442,86
9;26;17;0,049;135,68
9;26;18;0,000;0,00
9;26;19;0,000;0,00
9;26;20;0,000;0,00
9;26;21;0,000;0,00
9;26;22;0,000;0,00
9;26;23;0,000;0,00
9;27;0;0,000;0,00
9;27;1;0,000;0,00
9;27;2;0,000;0,00
9;27;3;0,000;0,00
9;27;4;0,000;0,00
9;27;5;0,000;0,00
9;27;6;0,044;131,48
9;27;7;0,198;438,75
9;27;8;0,336;714,23
9;27;9;0,449;939,17
9;27;10;0,529;1098,22
9;27;11;0,570;1180,55
9;27;12;0,570;1180,55
9;27;13;0,529;1098,22
9;27;14;0,449;939,17
9;27;15;0,336;714,23
9;27;16;0,198;438,75
9;27;17;0,044;131,48
9;27;18;0,000;0,00
9;27;19;0,000;0,00
9;27;20;0,000;0,00
9;27;21;0,000;0,00
9;27;22;0,000;0,00
9;27;23;0,000;0,00
9;28;0;0,000;0,00
9;28;1;0,000;0,00
9;28;2;0,000;0,00
9;28;3;0,000;0,00
9;28;4;0,000;0,00
9;28;5;0,000;0,00
9;28;6;0,038;127,28
9;28;7;0,192;434,62
9;28;8;0,330;710,16
9;28;9;0,443;935,15
9;28;10;0,523;1094,24
9;28;11;0,564;1176,59
9;28;12;0,564;1176,59
9;28;13;0,523;1094,24
9;28;14;0,443;935,15
9;28;15;0,330;710,16
9;28;16;0,192;434,62
9;28;17;0,038;127,28
9;28;18;0,000;0,00
9;28;19;0,000;0,00
9;28;20;0,000;0,00
9;28;21;0,000;0,00
9;28;22;0,000;0,00
9;28;23;0,000;0,00
9;29;0;0,000;0,00
9;29;1;0,000;0,00
9;29;2;0,000;0,00
9;29;3;0,000;0,00
9;29;4;0,000;0,00
9;29;5;0,000;0,00
9;29;6;0,033;123,08
9;29;7;0,187;430,47
9;29;8;0,325;706,07
9;29;9;0,438;931,09
9;29;10;0,517;1090,21
9;29;11;0,559;1172,57
9;29;12;0,559;1172,57
9;29;13;0,517;1090,21
9;29;14;0,438;931,09
9;29;15;0,325;706,07
9;29;16;0,187;430,47
9;29;17;0,033;123,08
9;29;18;0,000;0,00
9;29;19;0,000;0,00
9;29;20;0,000;0,00
9;29;21;0,000;0,00
9;29;22;0,000;0,00
9;29;23;0,000;0,00
9;30;0;0,000;0,00
9;30;1;0,000;0,00
9;30;2;0,000;0,00
9;30;3;0,000;0,00
9;30;4;0,000;0,00
9;30;5;0,000;0,00
9;30;6;0,027;118,88
9;30;7;0,181;426,31
9;30;8;0,319;701,94
9;30;9;0,432;926,99
9;30;10;0,512;1086,13
9;30;11;0,553;1168,50
9;30;12;0,553;1168,50
9;30;13;0,512;1086,13
9;30;14;0,432;926,99
9;30;15;0,319;701,94
9;30;16;0,181;426,31
9;30;17;0,027;118,88
9;30;18;0,000;0,00
9;30;19;0,000;0,00
9;30;20;0,000;0,00
9;30;21;0,000;0,00
9;30;22;0,000;0,00
9;30;23;0,000;0,00
10;1;0;0,000;0,00
10;1;1;0,000;0,00
10;1;2;0,000;0,00
10;1;3;0,000;0,00
10;1;4;0,000;0,00
10;1;5;0,000;0,00
10;1;6;0,022;114,68
10;1;7;0,175;422,14
10;1;8;0,313;697,79
10;1;9;0,426;922,86
10;1;10;0,506;1082,01
10;1;11;0,547;1164,39
10;1;12;0,547;1164,39
10;1;13;0,506;1082,01
10;1;14;0,426;922,86
10;1;15;0,313;697,79
10;1;16;0,175;422,14
10;1;17;0,022;114,68
10;1;18;0,000;0,00
10;1;19;0,000;0,00
10;1;20;0,000;0,00
10;1;21;0,000;0,00
10;1;22;0,000;0,00
10;1;23;0,000;0,00
10;2;0;0,000;0,00
10;2;1;0,000;0,00
10;2;2;0,000;0,00
10;2;3;0,000;0,00
10;2;4;0,000;0,00
10;2;5;0,000;0,00
10;2;6;0,016;110,49
10;2;7;0,170;417,95
10;2;8;0,308;693,61
10;2;9;0,420;918,69
10;2;10;0,500;1077,85
10;2;11;0,541;1160,23
10;2;12;0,541;1160,23
10;2;13;0,500;1077,85
10;2;14;0,420;918,69
10;2;15;0,308;693,61
10;2;16;0,170;417,95
10;2;17;0,016;110,49
10;2;18;0,000;0,00
10;2;19;0,000;0,00
10;2;20;0,000;0,00
10;2;21;0,000;0,00
10;2;22;0,000;0,00
10;2;23;0,000;0,00
10;3;0;0,000;0,00
10;3;1;0,000;0,00
10;3;2;0,000;0,00
10;3;3;0,000;0,00
10;3;4;0,000;0,00
10;3;5;0,000;0,00
10;3;6;0,011;106,30
10;3;7;0,164;413,76
10;3;8;0,302;689,42
10;3;9;0,415;914,49
10;3;10;0,494;1073,64
10;3;11;0,536;1156,03
10;3;12;0,536;1156,03
10;3;13;0,494;1073,64
10;3;14;0,415;914,49
10;3;15;0,302;689,42
10;3;16;0,164;413,76
10;3;17;0,011;106,30
10;3;18;0,000;0,00
10;3;19;0,000;0,00
10;3;20;0,000;0,00
10;3;21;0,000;0,00
10;3;22;0,000;0,00
10;3;23;0,000;0,00
10;4;0;0,000;0,00
10;4;1;0,000;0,00
10;4;2;0,000;0,00
10;4;3;0,000;0,00
10;4;4;0,000;0,00
10;4;5;0,000;0,00
10;4;6;0,005;102,11
10;4;7;0,159;409,55
10;4;8;0,297;685,20
10;4;9;0,409;910,26
10;4;10;0,489;1069,40
10;4;11;0,530;1151,78
10;4;12;0,530;1151,78
10;4;13;0,489;1069,40
10;4;14;0,409;910,26
10;4;15;0,297;685,20
10;4;16;0,159;409,55
10;4;17;0,005;102,11
10;4;18;0,000;0,00
10;4;19;0,000;0,00
10;4;20;0,000;0,00
10;4;21;0,000;0,00
10;4;22;0,000;0,00
10;4;23;0,000;0,00
10;5;0;0,000;0,00
10;5;1;0,000;0,00
10;5;2;0,000;0,00
10;5;3;0,000;0,00
10;5;4;0,000;0,00
10;5;5;0,000;0,00
10;5;6;0,000;0,00
10;5;7;0,153;405,34
10;5;8;0,291;680,96
10;5;9;0,403;906,00
10;5;10;0,483;1065,12
10;5;11;0,524;1147,49
10;5;12;0,524;1147,49
10;5;13;0,483;1065,12
10;5;14;0,403;906,00
10;5;15;0,291;680,96
10;5;16;0,153;405,34
10;5;17;0,000;0,00
10;5;18;0,000;0,00
10;5;19;0,000;0,00
10;5;20;0,000;0,00
10;5;21;0,000;0,00
10;5;22;0,000;0,00
10;5;23;0,000;0,00
10;6;0;0,000;0,00
10;6;1;0,000;0,00
10;6;2;0,000;0,00
10;6;3;0,000;0,00
10;6;4;0,000;0,00
10;6;5;0,000;0,00
10;6;6;0,000;0,00
10;6;7;0,148;401,13
10;6;8;0,285;676,70
10;6;9;0,398;901,71
10;6;10;0,477;1060,81
10;6;11;0,518;1143,17
10;6;12;0,518;1143,17
10;6;13;0,477;1060,81
10;6;14;0,398;901,71
10;6;15;0,285;676,70
10;6;16;0,148;401,13
10;6;17;0,000;0,00
10;6;18;0,000;0,00
10;6;19;0,000;0,00
10;6;20;0,000;0,00
10;6;21;0,000;0,00
10;6;22;0,000;0,00
10;6;23;0,000;0,00
10;7;0;0,000;0,00
10;7;1;0,000;0,00
10;7;2;0,000;0,00
10;7;3;0,000;0,00
10;7;4;0,000;0,00
10;7;5;0,000;0,00
10;7;6;0,000;0,00
10;7;7;0,142;396,91
10;7;8;0,280;672,43
10;7;9;0,392;897,39
10;7;10;0,471;1056,46
10;7;11;0,512;1138,81
10;7;12;0,512;1138,81
10;7;13;0,471;1056,46
10;7;14;0,392;897,39
10;7;15;0,280;672,43
10;7;16;0,142;396,91
10;7;17;0,000;0,00
10;7;18;0,000;0,00
10;7;19;0,000;0,00
10;7;20;0,000;0,00
10;7;21;0,000;0,00
10;7;22;0,000;0,00
10;7;23;0,000;0,00
10;8;0;0,000;0,00
10;8;1;0,000;0,00
10;8;2;0,000;0,00
10;8;3;0,000;0,00
10;8;4;0,000;0,00
10;8;5;0,000;0,00
10;8;6;0,000;0,00
10;8;7;0,137;392,69
10;8;8;0,274;668,15
10;8;9;0,386;893,06
10;8;10;0,466;1052,09
10;8;11;0,507;1134,41
10;8;12;0,507;1134,41
10;8;13;0,466;1052,09
10;8;14;0,386;893,06
10;8;15;0,274;668,15
10;8;16;0,137;392,69
10;8;17;0,000;0,00
10;8;18;0,000;0,00
10;8;19;0,000;0,00
10;8;20;0,000;0,00
10;8;21;0,000;0,00
10;8;22;0,000;0,00
10;8;23;0,000;0,00
10;9;0;0,000;0,00
10;9;1;0,000;0,00
10;9;2;0,000;0,00
10;9;3;0,000;0,00
10;9;4;0,000;0,00
10;9;5;0,000;0,00
10;9;6;0,000;0,00
10;9;7;0,131;388,48
10;9;8;0,268;663,85
10;9;9;0,381;888,70
10;9;10;0,460;1047,69
10;9;11;0,501;1129,98
10;9;12;0,501;1129,98
10;9;13;0,460;1047,69
10;9;14;0,381;888,70
10;9;15;0,268;663,85
10;9;16;0,131;388,48
10;9;17;0,000;0,00
10;9;18;0,000;0,00
10;9;19;0,000;0,00
10;9;20;0,000;0,00
10;9;21;0,000;0,00
10;9;22;0,000;0,00
10;9;23;0,000;0,00
10;10;0;0,000;0,00
10;10;1;0,000;0,00
10;10;2;0,000;0,00
10;10;3;0,000;0,00
10;10;4;0,000;0,00
10;10;5;0,000;0,00
10;10;6;0,000;0,00
10;10;7;0,126;384,26
10;10;8;0,263;659,55
10;10;9;0,375;884,32
10;10;10;0,454;1043,26
10;10;11;0,495;1125,53
10;10;12;0,495;1125,53
10;10;13;0,454;1043,26
10;10;14;0,375;884,32
10;10;15;0,263;659,55
10;10;16;0,126;384,26
10;10;17;0,000;0,00
10;10;18;0,000;0,00
10;10;19;0,000;0,00
10;10;20;0,000;0,00
10;10;21;0,000;0,00
10;10;22;0,000;0,00
10;10;23;0,000;0,00
10;11;0;0,000;0,00
10;11;1;0,000;0,00
10;11;2;0,000;0,00
10;11;3;0,000;0,00
10;11;4;0,000;0,00
10;11;5;0,000;0,00
10;11;6;0,000;0,00
10;11;7;0,120;380,05
10;11;8;0,257;655,24
10;11;9;0,369;879,93
10;11;10;0,448;1038,80
10;11;11;0,489;1121,05
10;11;12;0,489;1121,05
10;11;13;0,448;1038,80
10;11;14;0,369;879,93
10;11;15;0,257;655,24
10;11;16;0,120;380,05
10;11;17;0,000;0,00
10;11;18;0,000;0,00
10;11;19;0,000;0,00
10;11;20;0,000;0,00
10;11;21;0,000;0,00
10;11;22;0,000;0,00
10;11;23;0,000;0,00
10;12;0;0,000;0,00
10;12;1;0,000;0,00
10;12;2;0,000;0,00
10;12;3;0,000;0,00
10;12;4;0,000;0,00
10;12;5;0,000;0,00
10;12;6;0,000;0,00
10;12;7;0,115;375,84
10;12;8;0,252;650,92
10;12;9;0,364;875,52
10;12;10;0,443;1034,33
10;12;11;0,484;1116,54
10;12;12;0,484;1116,54
10;12;13;0,443;1034,33
10;12;14;0,364;875,52
10;12;15;0,252;650,92
10;12;16;0,115;375,84
10;12;17;0,000;0,00
10;12;18;0,000;0,00
10;12;19;0,000;0,00
10;12;20;0,000;0,00
10;12;21;0,000;0,00
10;12;22;0,000;0,00
10;12;23;0,000;0,00
10;13;0;0,000;0,00
10;13;1;0,000;0,00
10;13;2;0,000;0,00
10;13;3;0,000;0,00
10;13;4;0,000;0,00
10;13;5;0,000;0,00
10;13;6;0,000;0,00
10;13;7;0,110;371,64
10;13;8;0,246;646,60
10;13;9;0,358;871,10
10;13;10;0,437;1029,84
10;13;11;0,478;1112,01
10;13;12;0,478;1112,01
10;13;13;0,437;1029,84
10;13;14;0,358;871,10
10;13;15;0,246;646,60
10;13;16;0,110;371,64
10;13;17;0,000;0,00
10;13;18;0,000;0,00
10;13;19;0,000;0,00
10;13;20;0,000;0,00
10;13;21;0,000;0,00
10;13;22;0,000;0,00
10;13;23;0,000;0,00
10;14;0;0,000;0,00
10;14;1;0,000;0,00
10;14;2;0,000;0,00
10;14;3;0,000;0,00
10;14;4;0,000;0,00
10;14;5;0,000;0,00
10;14;6;0,000;0,00
10;14;7;0,104;367,46
10;14;8;0,241;642,28
10;14;9;0,352;866,67
10;14;10;0,431;1025,33
10;14;11;0,472;1107,47
10;14;12;0,472;1107,47
10;14;13;0,431;1025,33
10;14;14;0,352;866,67
10;14;15;0,241;642,28
10;14;16;0,104;367,46
10;14;17;0,000;0,00
10;14;18;0,000;0,00
10;14;19;0,000;0,00
10;14;20;0,000;0,00
10;14;21;0,000;0,00
10;14;22;0,000;0,00
10;14;23;0,000;0,00
10;15;0;0,000;0,00
10;15;1;0,000;0,00
10;15;2;0,000;0,00
10;15;3;0,000;0,00
10;15;4;0,000;0,00
10;15;5;0,000;0,00
10;15;6;0,000;0,00
10;15;7;0,099;363,28
10;15;8;0,236;637,96
10;15;9;0,347;862,23
10;15;10;0,426;1020,81
10;15;11;0,466;1102,90
10;15;12;0,466;1102,90
10;15;13;0,426;1020,81
10;15;14;0,347;862,23
10;15;15;0,236;637,96
10;15;16;0,099;363,28
10;15;17;0,000;0,00
10;15;18;0,000;0,00
10;15;19;0,000;0,00
10;15;20;0,000;0,00
10;15;21;0,000;0,00
10;15;22;0,000;0,00
10;15;23;0,000;0,00
10;16;0;0,000;0,00
10;16;1;0,000;0,00
10;16;2;0,000;0,00
10;16;3;0,000;0,00
10;16;4;0,000;0,00
10;16;5;0,000;0,00
10;16;6;0,000;0,00
10;16;7;0,094;359,12
10;16;8;0,230;633,64
10;16;9;0,341;857,79
10;16;10;0,420;1016,28
10;16;11;0,461;1098,33
10;16;12;0,461;1098,33
10;16;13;0,420;1016,28
10;16;14;0,341;857,79
10;16;15;0,230;633,64
10;16;16;0,094;359,12
10;16;17;0,000;0,00
10;16;18;0,000;0,00
10;16;19;0,000;0,00
10;16;20;0,000;0,00
10;16;21;0,000;0,00
10;16;22;0,000;0,00
10;16;23;0,000;0,00
10;17;0;0,000;0,00
10;17;1;0,000;0,00
10;17;2;0,000;0,00
10;17;3;0,000;0,00
10;17;4;0,000;0,00
10;17;5;0,000;0,00
10;17;6;0,000;0,00
10;17;7;0,089;354,97
10;17;8;0,225;629,33
10;17;9;0,336;853,34
10;17;10;0,415;1011,74
10;17;11;0,455;1093,74
10;17;12;0,455;1093,74
10;17;13;0,415;1011,74
10;17;14;0,336;853,34
10;17;15;0,225;629,33
10;17;16;0,089;354,97
10;17;17;0,000;0,00
10;17;18;0,000;0,00
10;17;19;0,000;0,00
10;17;20;0,000;0,00
10;17;21;0,000;0,00
10;17;22;0,000;0,00
10;17;23;0,000;0,00
10;18;0;0,000;0,00
10;18;1;0,000;0,00
10;18;2;0,000;0,00
10;18;3;0,000;0,00
10;18;4;0,000;0,00
10;18;5;0,000;0,00
10;18;6;0,000;0,00
10;18;7;0,083;350,83
10;18;8;0,219;625,02
10;18;9;0,330;848,89
10;18;10;0,409;1007,20
10;18;11;0,450;1089,14
10;18;12;0,450;1089,14
10;18;13;0,409;1007,20
10;18;14;0,330;848,89
10;18;15;0,219;625,02
10;18;16;0,083;350,83
10;18;17;0,000;0,00
10;18;18;0,000;0,00
10;18;19;0,000;0,00
10;18;20;0,000;0,00
10;18;21;0,000;0,00
10;18;22;0,000;0,00
10;18;23;0,000;0,00
10;19;0;0,000;0,00
10;19;1;0,000;0,00
10;19;2;0,000;0,00
10;19;3;0,000;0,00
10;19;4;0,000;0,00
10;19;5;0,000;0,00
10;19;6;0,000;0,00
10;19;7;0,078;346,72
10;19;8;0,214;620,73
10;19;9;0,325;844,45
10;19;10;0,403;1002,65
10;19;11;0,444;1084,54
10;19;12;0,444;1084,54
10;19;13;0,403;1002,65
10;19;14;0,325;844,45
10;19;15;0,214;620,73
10;19;16;0,078;346,72
10;19;17;0,000;0,00
10;19;18;0,000;0,00
10;19;19;0,000;0,00
10;19;20;0,000;0,00
10;19;21;0,000;0,00
10;19;22;0,000;0,00
10;19;23;0,000;0,00
10;20;0;0,000;0,00
10;20;1;0,000;0,00
10;20;2;0,000;0,00
10;20;3;0,000;0,00
10;20;4;0,000;0,00
10;20;5;0,000;0,00
10;20;6;0,000;0,00
10;20;7;0,073;342,63
10;20;8;0,209;616,44
10;20;9;0,320;840,01
10;20;10;0,398;998,10
10;20;11;0,439;1079,93
10;20;12;0,439;1079,93
10;20;13;0,398;998,10
10;20;14;0,320;840,01
10;20;15;0,209;616,44
10;20;16;0,073;342,63
10;20;17;0,000;0,00
10;20;18;0,000;0,00
10;20;19;0,000;0,00
10;20;20;0,000;0,00
10;20;21;0,000;0,00
10;20;22;0,000;0,00
10;20;23;0,000;0,00
10;21;0;0,000;0,00
10;21;1;0,000;0,00
10;21;2;0,000;0,00
10;21;3;0,000;0,00
10;21;4;0,000;0,00
10;21;5;0,000;0,00
10;21;6;0,000;0,00
10;21;7;0,068;338,55
10;21;8;0,204;612,17
10;21;9;0,314;835,58
10;21;10;0,393;993,55
10;21;11;0,433;1075,33
10;21;12;0,433;1075,33
10;21;13;0,393;993,55
10;21;14;0,314;835,58
10;21;15;0,204;612,17
10;21;16;0,068;338,55
10;21;17;0,000;0,00
10;21;18;0,000;0,00
10;21;19;0,000;0,00
10;21;20;0,000;0,00
10;21;21;0,000;0,00
10;21;22;0,000;0,00
10;21;23;0,000;0,00
10;22;0;0,000;0,00
10;22;1;0,000;0,00
10;22;2;0,000;0,00
10;22;3;0,000;0,00
10;22;4;0,000;0,00
10;22;5;0,000;0,00
10;22;6;0,000;0,00
10;22;7;0,063;334,51
10;22;8;0,199;607,92
10;22;9;0,309;831,16
10;22;10;0,387;989,01
10;22;11;0,428;1070,72
10;22;12;0,428;1070,72
10;22;13;0,387;989,01
10;22;14;0,309;831,16
10;22;15;0,199;607,92
10;22;16;0,063;334,51
10;22;17;0,000;0,00
10;22;18;0,000;0,00
10;22;19;0,000;0,00
10;22;20;0,000;0,00
10;22;21;0,000;0,00
10;22;22;0,000;0,00
10;22;23;0,000;0,00
10;23;0;0,000;0,00
10;23;1;0,000;0,00
10;23;2;0,000;0,00
10;23;3;0,000;0,00
10;23;4;0,000;0,00
10;23;5;0,000;0,00
10;23;6;0,000;0,00
10;23;7;0,058;330,49
10;23;8;0,193;603,68
10;23;9;0,304;826,75
10;23;10;0,382;984,48
10;23;11;0,422;1066,12
10;23;12;0,422;1066,12
10;23;13;0,382;984,48
10;23;14;0,304;826,75
10;23;15;0,193;603,68
10;23;16;0,058;330,49
10;23;17;0,000;0,00
10;23;18;0,000;0,00
10;23;19;0,000;0,00
10;23;20;0,000;0,00
10;23;21;0,000;0,00
10;23;22;0,000;0,00
10;23;23;0,000;0,00
10;24;0;0,000;0,00
10;24;1;0,000;0,00
10;24;2;0,000;0,00
10;24;3;0,000;0,00
10;24;4;0,000;0,00
10;24;5;0,000;0,00
10;24;6;0,000;0,00
10;24;7;0,053;326,49
10;24;8;0,188;599,47
10;24;9;0,299;822,35
10;24;10;0,376;979,95
10;24;11;0,417;1061,54
10;24;12;0,417;1061,54
10;24;13;0,376;979,95
10;24;14;0,299;822,35
10;24;15;0,188;599,47
