YEAR;MO;DY;HR;T;Po;P;Pa;U;DD;Ff;ff10;ff3;N;WW;W1;W2;Tn;Tx;Cl;Nh;H;Cm;Ch;VV;Td;RRR;tR;E;Tg;E';sss
2023;5;26;11;9.0;719.8;761.5;0.0;52;0;3;;;0;0;0.0;0.0;;;0.0;0.0;0.0;;;50.0;-0.4;;;;;;
2023;5;26;14;8.3;720.4;762.2;0.6;62;0;2;;;0;0;0.0;0.0;;;0.0;0.0;0.0;;;50.0;1.3;;;;;;
2023;5;26;17;11.8;720.5;761.9;0.1;48;0;3;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;50.0;1.1;;;;;;
2023;5;26;20;10.2;720.9;762.5;0.4;53;0;2;;;0;0;;;;12.0;0.0;0.0;0.0;0.0;0.0;50.0;1.0;0.0;12.0;;;;
2023;5;26;23;6.4;722.2;764.5;1.3;68;0;1;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;;0.9;;;;;;
2023;5;27;2;4.1;722.6;765.2;0.4;81;0;1;;;0;0;;;;;;;;;;;1.1;;;;;;
2023;5;27;5;1.2;723.0;766.1;0.4;82;0;1;;;0;0;;;;;0.0;0.0;0.0;;;50.0;-1.5;;;;;;
2023;5;27;8;4.5;723.6;766.2;0.6;82;0;1;;;0;0;;;1.2;;0.0;0.0;0.0;;;20.0;1.7;0.0;12.0;0.0;1.0;;
2023;5;27;11;5.4;724.0;766.6;0.4;79;0;1;;;0;0;;;;;0.0;0.0;0.0;;;20.0;2.0;;;;;;
2023;5;27;14;10.0;723.4;765.2;-0.6;58;0;1;;;0;0;;;;;0.0;0.0;0.0;0.0;;20.0;2.1;;;;;;
2023;5;27;17;13.6;722.6;763.9;-0.8;34;0;1;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;50.0;-1.9;;;;;;
2023;5;27;20;12.9;722.8;764.2;0.2;33;0;0;;;0;0;;;;14.3;0.0;0.0;0.0;0.0;0.0;50.0;-3.1;0.0;12.0;;;;
2023;5;27;23;9.2;723.5;765.4;0.7;59;0;1;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;;1.6;;;;;;
2023;5;28;2;6.1;723.4;765.9;-0.1;69;0;1;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;;0.7;;;;;;
2023;5;28;5;5.2;723.9;766.5;0.5;74;0;1;;;0;0;;;;;0.0;0.0;0.0;;;50.0;0.8;;;;;;
2023;5;28;8;8.2;725.1;767.2;1.2;60;0;0;;;0;0;;;5.2;;0.0;0.0;0.0;0.0;0.0;50.0;0.8;0.0;12.0;0.0;4.0;;
2023;5;28;11;14.9;725.1;766.3;0.0;40;0;0;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;50.0;1.3;;;;;;
2023;5;28;14;16.9;724.5;765.4;-0.6;30;0;1;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;50.0;-0.7;;;;;;
2023;5;28;17;18.3;724.3;765.0;-0.2;24;0;2;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;50.0;-2.7;;;;;;
2023;5;28;20;16.6;724.5;765.4;0.2;26;0;1;;;0;0;;;;18.6;;;;;;50.0;-3.2;0.0;12.0;;;;
2023;5;28;23;12.0;725.5;767.1;1.0;40;0;1;;;0;0;;;;;;;;;;;-1.2;;;;;;
2023;5;29;2;7.7;725.8;768.1;0.3;58;0;2;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;;-0.1;;;;;;
2023;5;29;5;4.6;725.3;768.1;-0.5;69;0;2;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;50.0;-0.6;;;;;;
2023;5;29;8;9.5;724.9;766.9;-0.4;51;0;0;;;0;0;;;4.4;;0.0;0.0;0.0;0.0;0.0;50.0;-0.1;0.0;12.0;0.0;4.0;;
2023;5;29;11;18.7;723.5;764.1;-1.4;26;0;2;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;50.0;-1.5;;;;;;
2023;5;29;14;21.9;721.7;761.7;-1.8;19;0;4;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;50.0;-2.7;;;;;;
2023;5;29;17;23.7;719.9;759.6;-1.8;19;0;2;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;50.0;-1.1;;;;;;
2023;5;29;20;19.5;719.4;759.6;-0.5;25;0;2;;;0;0;;;;23.8;0.0;0.0;0.0;0.0;0.0;50.0;-1.0;0.0;12.0;;;;
2023;5;29;23;13.7;719.3;760.3;-0.1;37;0;1;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;;-0.9;;;;;;
2023;5;30;2;10.6;718.0;759.4;-1.3;52;0;1;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;;1.1;;;;;;
2023;5;30;5;9.1;716.5;758.1;-1.5;67;0;1;;;0;0;;;;;0.0;0.0;0.0;;;50.0;3.2;;;;;;
2023;5;30;8;12.7;715.7;756.7;-0.8;43;0;1;;;0;0;0.0;0.0;9.0;;0.0;0.0;0.0;0.0;0.0;50.0;0.4;0.0;12.0;0.0;10.0;;
2023;5;30;11;17.8;715.3;755.5;-0.4;32;0;2;;;0;0;;;;;0.0;0.0;0.0;0.0;;50.0;0.6;;;;;;
2023;5;30;14;18.8;715.3;755.4;0.0;28;0;2;;;0;0;;;;;0.0;0.0;0.0;0.0;;50.0;-0.3;;;;;;
2023;5;30;17;18.1;715.9;756.1;0.6;33;0;4;;10.0;0;0;;;;;0.0;0.0;0.0;0.0;;20.0;1.3;;;;;;
2023;5;30;20;13.3;717.2;758.1;1.3;60;0;3;;10.0;0;0;;;;21.7;0.0;0.0;0.0;;;20.0;5.6;0.0;12.0;;;;
2023;5;30;23;10.8;717.4;758.8;0.2;78;0;2;;;0;0;0.0;0.0;;;0.0;0.0;0.0;;;;7.1;;;;;;
2023;5;31;2;9.6;717.5;759.0;0.1;90;0;1;;;0;0;0.0;0.0;;;0.0;0.0;0.0;;;;8.1;;;;;;
2023;5;31;5;9.4;717.0;758.5;-0.5;90;0;2;;;0;0;0.0;0.0;;;0.0;0.0;0.0;;;20.0;7.9;;;;;;
2023;5;31;8;10.0;717.2;758.5;0.2;87;0;2;;;0;0;0.0;0.0;9.2;;0.0;0.0;0.0;;;20.0;7.9;0.0;12.0;0.0;11.0;;
2023;5;31;11;11.2;718.1;759.4;0.9;83;0;2;;;0;0;;;;;0.0;0.0;0.0;;;10.0;8.3;;;;;;
2023;5;31;14;12.8;718.8;759.9;0.7;66;0;4;;;0;0;;;;;0.0;0.0;0.0;;;50.0;6.6;;;;;;
2023;5;31;17;12.9;719.1;760.2;0.3;69;0;3;;;0;0;;;;;0.0;0.0;0.0;;;50.0;7.3;;;;;;
2023;5;31;20;12.6;719.5;760.6;0.4;73;0;1;;;0;0;;;;13.3;0.0;0.0;0.0;;;50.0;7.9;0.0;12.0;;;;
2023;5;31;23;11.1;719.7;761.0;0.2;76;0;0;;;0;0;;;;;0.0;0.0;0.0;;;;7.0;;;;;;
2023;6;1;2;8.6;719.9;761.7;0.2;84;0;0;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;;6.0;;;;;;
2023;6;1;5;7.7;721.0;762.9;1.1;87;0;1;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;50.0;5.7;;;;;;
2023;6;1;8;14.0;721.9;763.0;0.9;57;0;4;;;0;0;;;7.3;;0.0;0.0;0.0;0.0;0.0;50.0;5.6;0.0;12.0;0.0;7.0;;
2023;6;1;11;17.8;722.2;762.7;0.3;45;0;3;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;50.0;5.6;;;;;;
2023;6;1;14;20.8;721.3;761.5;-0.9;30;0;3;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;50.0;2.7;;;;;;
2023;6;1;17;22.0;720.6;760.5;-0.7;23;0;3;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;50.0;-0.1;;;;;;
2023;6;1;20;15.9;722.0;762.8;1.4;46;0;2;;11.0;0;0;;;;22.4;0.0;0.0;0.0;0.0;0.0;50.0;4.1;0.0;12.0;;;;
2023;6;1;23;12.3;723.4;764.8;1.4;66;0;2;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;;6.1;;;;;;
2023;6;2;2;10.6;724.0;765.7;0.6;71;0;1;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;;5.5;;;;;;
2023;6;2;5;8.9;724.2;766.2;0.2;82;0;0;;;0;0;;;;;0.0;0.0;0.0;0.0;;50.0;5.9;;;;;;
2023;6;2;8;11.6;725.0;766.6;0.8;68;0;1;;;0;0;;;8.1;;0.0;0.0;0.0;0.0;;50.0;5.9;0.0;12.0;0.0;8.0;;
2023;6;2;11;16.3;725.3;766.3;0.3;53;0;2;;;0;0;0.0;0.0;;;0.0;0.0;0.0;0.0;;20.0;6.7;;;;;;
2023;6;2;14;20.2;723.7;763.9;-1.6;36;0;1;;;0;0;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;50.0;4.6;;;;;;
2023;6;2;17;18.6;723.6;764.1;-0.1;36;0;1;;;0;0;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;50.0;3.3;;;;;;
2023;6;2;20;17.0;723.5;764.2;-0.1;46;0;1;;;0;0;0.0;0.0;;21.3;0.0;0.0;0.0;0.0;0.0;50.0;5.3;0.0;12.0;;;;
2023;6;2;23;12.9;723.9;765.2;0.4;63;0;1;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;;5.9;;;;;;
2023;6;3;2;9.2;723.8;765.7;-0.1;82;0;1;;;0;0;;;;;0.0;0.0;0.0;0.0;0.0;;6.2;;;;;;
2023;6;3;5;9.2;723.4;765.2;-0.4;80;0;0;;;0;0;;;;;0.0;0.0;0.0;0.0;;50.0;5.8;;;;;;
2023;6;3;8;11.4;723.5;765.1;0.1;71;0;1;;;0;0;0.0;0.0;8.9;;0.0;0.0;0.0;;;20.0;6.2;0.0;12.0;0.0;9.0;;
2023;6;3;11;12.2;723.3;764.7;-0.2;88;0;0;;;0;0;0.0;0.0;;;0.0;0.0;0.0;;;10.0;10.2;;;;;;
2023;6;3;14;12.8;721.8;763.0;-1.5;88;0;1;;;0;0;0.0;0.0;;;0.0;0.0;0.0;;;10.0;10.9;;;;;;
2023;6;3;17;13.3;722.1;763.2;0.3;91;0;0;;;0;0;0.0;0.0;;;0.0;0.0;0.0;;;4.0;11.9;;;;;;
2023;6;3;20;13.3;721.9;763.0;-0.2;93;0;0;;;0;0;0.0;0.0;;13.4;0.0;0.0;0.0;;;4.0;12.2;0.0;12.0;;;;
2023;6;3;23;13.4;722.2;763.2;0.3;94;0;2;;;0;0;0.0;0.0;;;0.0;0.0;0.0;;;;12.4;;;;;;
